,co2_mean,ch4_mean,sf6_mean,co2_mean_fit,ch4_mean_fit,sf6_mean_fit
199,352.62,1751.76,2.4084642657824418,52.11192321777344,52.25075912475586,2.7331807613372803
198,352.52,1734.56,2.2664162616201224,54.477561950683594,52.632781982421875,2.697798728942871
199,352.62,1751.76,2.4084642657824418,50.44865417480469,53.02837371826172,2.709885358810425
200,354.1,1750.4,2.431270876400589,52.11061477661133,52.249515533447266,2.732792377471924
199,352.62,1751.76,2.4084642657824418,54.48178482055664,52.6367301940918,2.698819637298584
200,354.1,1750.4,2.431270876400589,50.45241165161133,53.032493591308594,2.7108709812164307
201,355.54,1752.36,2.4097729849298446,52.11490249633789,52.2537841796875,2.7335243225097656
200,354.1,1750.4,2.431270876400589,54.486106872558594,52.640750885009766,2.7001757621765137
201,355.54,1752.36,2.4097729849298446,50.45610809326172,53.036556243896484,2.7121422290802
202,356.74,1755.64,2.4147480617312738,52.11923599243164,52.258056640625,2.7344095706939697
201,355.54,1752.36,2.4097729849298446,54.48502731323242,52.639732360839844,2.7000694274902344
202,356.74,1755.64,2.4147480617312738,50.4550666809082,53.0353889465332,2.712043285369873
203,357.39,1750.16,2.30627099451317,52.11808395385742,52.25689697265625,2.734299659729004
202,356.74,1755.64,2.4147480617312738,54.48466110229492,52.639400482177734,2.700222969055176
203,357.39,1750.16,2.30627099451317,50.45460891723633,53.034889221191406,2.7121341228485107
204,358.23,1752.33,2.4424426566906163,52.117645263671875,52.25640869140625,2.7343060970306396
203,357.39,1750.16,2.30627099451317,54.484649658203125,52.63935089111328,2.700477123260498
204,358.23,1752.33,2.4424426566906163,50.45448684692383,53.0347785949707,2.712306499481201
205,359.28,1753.26,2.546544559506401,52.11757278442383,52.256309509277344,2.7344067096710205
204,358.23,1752.33,2.4424426566906163,54.4827880859375,52.63763427734375,2.7000539302825928
205,359.28,1753.26,2.546544559506401,50.45280456542969,53.032958984375,2.7118356227874756
206,360.05,1744.68,2.5305161062606203,52.11567306518555,52.25437927246094,2.7340445518493652
205,359.28,1753.26,2.546544559506401,54.4830436706543,52.637847900390625,2.700214385986328
206,360.05,1744.68,2.5305161062606203,50.452999114990234,53.03311538696289,2.712073564529419
207,359.59,1743.27,2.6182620596102595,52.11590576171875,52.2546272277832,2.734199047088623
206,360.05,1744.68,2.5305161062606203,54.4827995300293,52.63762283325195,2.7002780437469482
207,359.59,1743.27,2.6182620596102595,50.45275115966797,53.03276443481445,2.7121968269348145
208,357.27,1736.28,2.555026576168814,52.11563491821289,52.25437545776367,2.7342612743377686
207,359.59,1743.27,2.6182620596102595,54.48021697998047,52.63521957397461,2.6995980739593506
208,357.27,1736.28,2.555026576168814,50.450477600097656,53.03025817871094,2.711582660675049
209,355.13,1725.83,2.4386870574890906,52.113014221191406,52.25177764892578,2.733809232711792
208,357.27,1736.28,2.555026576168814,54.48031234741211,52.63532638549805,2.6994824409484863
209,355.13,1725.83,2.4386870574890906,50.450660705566406,53.03041076660156,2.7115731239318848
210,353.79,1729.8,2.484719482833839,52.1131591796875,52.251976013183594,2.7338333129882812
209,355.13,1725.83,2.4386870574890906,54.479793548583984,52.63482666015625,2.698927640914917
210,353.79,1729.8,2.484719482833839,50.45040512084961,53.03019332885742,2.711074113845825
211,353.66,1740.79,2.5341401259605334,52.112754821777344,52.25163269042969,2.733586311340332
210,353.79,1729.8,2.484719482833839,54.47799301147461,52.63315200805664,2.6980767250061035
211,353.66,1740.79,2.5341401259605334,50.44902801513672,53.028785705566406,2.7102646827697754
212,354.73,1755.43,2.6447977547692005,52.111083984375,52.250003814697266,2.7331178188323975
211,353.66,1740.79,2.5341401259605334,54.47983932495117,52.634891510009766,2.6984047889709473
212,354.73,1755.43,2.6447977547692005,50.45075988769531,53.030677795410156,2.710604429244995
213,356.08,1758.31,2.6411552351525245,52.113014221191406,52.251953125,2.733405828475952
212,354.73,1755.43,2.6447977547692005,54.4827995300293,52.63764572143555,2.6992979049682617
213,356.08,1758.31,2.6411552351525245,50.45328903198242,53.033485412597656,2.7114057540893555
214,356.92,1747.88,2.4006905671143386,52.1159782409668,52.25486755371094,2.7339630126953125
213,356.08,1758.31,2.6411552351525245,54.48588943481445,52.640506744384766,2.7004501819610596
214,356.92,1747.88,2.4006905671143386,50.455848693847656,53.03628921508789,2.7124547958374023
215,357.51,1745.8,2.4283750348012916,52.11901092529297,52.25785446166992,2.7346627712249756
214,356.92,1747.88,2.4006905671143386,54.48582077026367,52.640445709228516,2.7006728649139404
215,357.51,1745.8,2.4283750348012916,50.45566177368164,53.03608703613281,2.7126221656799316
216,358.36,1747.9,2.546563527360064,52.11888122558594,52.25767135620117,2.734729528427124
215,357.51,1745.8,2.4283750348012916,54.4824333190918,52.63726043701172,2.69987154006958
216,358.36,1747.9,2.546563527360064,50.45257568359375,53.03281784057617,2.7116878032684326
217,359.67,1746.74,2.6896624542260668,52.11539840698242,52.254154205322266,2.7340502738952637
216,358.36,1747.9,2.546563527360064,54.48164367675781,52.63653564453125,2.6997029781341553
217,359.67,1746.74,2.6896624542260668,50.45187759399414,53.03200149536133,2.7115633487701416
218,360.59,1749.71,2.715432743703161,52.114585876464844,52.25334930419922,2.7339422702789307
217,359.67,1746.74,2.6896624542260668,54.48182678222656,52.63669967651367,2.6998612880706787
218,360.59,1749.71,2.715432743703161,50.45201110839844,53.032108306884766,2.7117786407470703
219,359.8,1745.53,2.8309107494689556,52.1147575378418,52.25352478027344,2.734083414077759
218,360.59,1749.71,2.715432743703161,54.48100662231445,52.63593292236328,2.6997570991516113
219,359.8,1745.53,2.8309107494689556,50.451271057128906,53.03119659423828,2.7117919921875
220,357.86,1731.91,2.6989628089260407,52.11389923095703,52.25270462036133,2.7340643405914307
219,359.8,1745.53,2.8309107494689556,54.48122024536133,52.636131286621094,2.699988603591919
220,357.86,1731.91,2.6989628089260407,50.45137023925781,53.03127670288086,2.711993932723999
221,355.65,1732.1,2.6606240726718227,52.11406707763672,52.25284957885742,2.734170436859131
220,357.86,1731.91,2.6989628089260407,54.48085403442383,52.63578796386719,2.6996493339538574
221,355.65,1732.1,2.6606240726718227,50.45119857788086,53.031044006347656,2.7118191719055176
222,353.95,1744.48,2.7387384259875205,52.1137809753418,52.25263214111328,2.734102964401245
221,355.65,1732.1,2.6606240726718227,54.47823715209961,52.63335418701172,2.6985533237457275
222,353.95,1744.48,2.7387384259875205,50.44911575317383,53.028812408447266,2.710797071456909
223,354.31,1760.23,2.856809930201763,52.111270904541016,52.25018310546875,2.7334682941436768
222,353.95,1744.48,2.7387384259875205,54.47940444946289,52.63444137573242,2.698573112487793
223,354.31,1760.23,2.856809930201763,50.450286865234375,53.03018569946289,2.7108006477355957
224,355.52,1768.14,2.933465750060094,52.112552642822266,52.25149917602539,2.733562469482422
223,354.31,1760.23,2.856809930201763,54.4835205078125,52.63828659057617,2.6995744705200195
224,355.52,1768.14,2.933465750060094,50.45397186279297,53.034271240234375,2.7117271423339844
225,357.02,1763.5,2.881891366702746,52.11676788330078,52.25568771362305,2.734273672103882
224,355.52,1768.14,2.933465750060094,54.48726272583008,52.64177322387695,2.70080828666687
225,357.02,1763.5,2.881891366702746,50.45713424682617,53.03776168823242,2.7128756046295166
226,358.41,1759.92,2.833546961541373,52.1204948425293,52.259361267089844,2.7350502014160156
225,357.02,1763.5,2.881891366702746,54.488487243652344,52.64289474487305,2.7014129161834717
226,358.41,1759.92,2.833546961541373,50.45808029174805,53.038814544677734,2.7134270668029785
227,358.99,1752.22,2.8390908081945554,52.121681213378906,52.260501861572266,2.735405206680298
226,358.41,1759.92,2.833546961541373,54.486515045166016,52.64103698730469,2.7010653018951416
227,358.99,1752.22,2.8390908081945554,50.45625305175781,53.036827087402344,2.7130393981933594
228,359.82,1754.6,2.886636903249581,52.11964416503906,52.2584342956543,2.735109329223633
227,358.99,1752.22,2.8390908081945554,54.48477554321289,52.6394157409668,2.7007927894592285
228,359.82,1754.6,2.886636903249581,50.45463943481445,53.035072326660156,2.712719440460205
229,361.17,1763.79,3.038299759208428,52.117820739746094,52.25659942626953,2.734858989715576
228,359.82,1754.6,2.886636903249581,54.4826774597168,52.637454986572266,2.700186014175415
229,361.17,1763.79,3.038299759208428,50.45281219482422,53.03302001953125,2.7122066020965576
230,361.86,1755.26,3.0528584317741263,52.11568832397461,52.25450134277344,2.7344820499420166
229,361.17,1763.79,3.038299759208428,54.48286819458008,52.637630462646484,2.700371265411377
230,361.86,1755.26,3.0528584317741263,50.45292663574219,53.03310012817383,2.712397575378418
231,360.97,1746.61,3.037774235736407,52.1158561706543,52.25464630126953,2.7345831394195557
230,361.86,1755.26,3.0528584317741263,54.4844856262207,52.639129638671875,2.7010762691497803
231,360.97,1746.61,3.037774235736407,50.45423889160156,53.03446960449219,2.7131106853485107
232,359.06,1737.41,2.9658380188186015,52.117427825927734,52.256202697753906,2.7350401878356934
231,360.97,1746.61,3.037774235736407,54.482112884521484,52.63690948486328,2.700407028198242
232,359.06,1737.41,2.9658380188186015,50.452178955078125,53.03214645385742,2.712538719177246
233,357.07,1734.08,2.95684525632916,52.115020751953125,52.25382995605469,2.7346270084381104
232,359.06,1737.41,2.9658380188186015,54.48044967651367,52.63536834716797,2.699718952178955
233,357.07,1734.08,2.95684525632916,50.450843811035156,53.03070068359375,2.7119436264038086
234,355.45,1757.16,3.1168082143626066,52.11341094970703,52.252281188964844,2.734264612197876
233,357.07,1734.08,2.95684525632916,54.47905349731445,52.63407516479492,2.6989777088165283
234,355.45,1757.16,3.1168082143626066,50.449806213378906,53.02961730957031,2.7112786769866943
235,355.68,1778.63,3.2601009548502304,52.11211395263672,52.25104904174805,2.7338781356811523
234,355.45,1757.16,3.1168082143626066,54.479217529296875,52.63423538208008,2.698704242706299
235,355.68,1778.63,3.2601009548502304,50.45013427734375,53.029998779296875,2.711062431335449
236,357.61,1781.25,3.269345868510527,52.11240005493164,52.25139236450195,2.7338123321533203
235,355.68,1778.63,3.2601009548502304,54.486026763916016,52.64058303833008,2.7005512714385986
236,357.61,1781.25,3.269345868510527,50.456111907958984,53.03661346435547,2.7127773761749268
237,359.67,1779.28,3.25091877974009,52.11929702758789,52.25824737548828,2.7350542545318604
236,357.61,1781.25,3.269345868510527,54.490867614746094,52.645076751708984,2.7021870613098145
237,359.67,1779.28,3.25091877974009,50.460205078125,53.041175842285156,2.7142832279205322
238,360.35,1764.57,3.1847419563642347,52.12415313720703,52.26301956176758,2.736079454421997
237,359.67,1779.28,3.25091877974009,54.49046325683594,52.644676208496094,2.702388286590576
238,360.35,1764.57,3.1847419563642347,50.459693908691406,53.04058837890625,2.71443772315979
239,360.74,1757.22,2.967144198138783,52.123661041259766,52.26247024536133,2.7361292839050293
238,360.35,1764.57,3.1847419563642347,54.48891830444336,52.64324188232422,2.7022461891174316
239,360.74,1757.22,2.967144198138783,50.45820999145508,53.03893280029297,2.7142670154571533
240,361.96,1764.77,3.173848530330389,52.12203598022461,52.260807037353516,2.7359511852264404
239,360.74,1757.22,2.967144198138783,54.48513412475586,52.63971710205078,2.701132297515869
240,361.96,1764.77,3.173848530330389,50.45492935180664,53.03532409667969,2.7132232189178467
241,363.07,1762.94,3.218686188556262,52.11819839477539,52.25702667236328,2.735234260559082
240,361.96,1764.77,3.173848530330389,54.482975006103516,52.63772201538086,2.7005720138549805
241,363.07,1762.94,3.218686188556262,50.452964782714844,53.03316879272461,2.7125911712646484
242,363.77,1762.32,3.3281283610511707,52.11595153808594,52.25474166870117,2.734722375869751
241,363.07,1762.94,3.218686188556262,54.484336853027344,52.63896942138672,2.7011466026306152
242,363.77,1762.32,3.3281283610511707,50.45409393310547,53.03433609008789,2.7132279872894287
243,363.42,1759.17,3.4040001617415783,52.11729431152344,52.25608444213867,2.7351534366607666
242,363.77,1762.32,3.3281283610511707,54.48331069946289,52.63800811767578,2.701000690460205
243,363.42,1759.17,3.4040001617415783,50.453155517578125,53.03325653076172,2.713115930557251
244,361.5,1749.36,3.3081657069763537,52.11622619628906,52.2550163269043,2.73504900932312
243,363.42,1759.17,3.4040001617415783,54.4828987121582,52.63762283325195,2.700944185256958
244,361.5,1749.36,3.3081657069763537,50.452796936035156,53.03281784057617,2.7131404876708984
245,359.31,1751.27,3.263615208126083,52.11581039428711,52.254634857177734,2.735065460205078
244,361.5,1749.36,3.3081657069763537,54.48246765136719,52.63720703125,2.7006924152374268
245,359.31,1751.27,3.263615208126083,50.45249557495117,53.0324592590332,2.7129883766174316
246,358.18,1761.45,3.380966963792986,52.115413665771484,52.25428009033203,2.734996795654297
245,359.31,1751.27,3.263615208126083,54.480995178222656,52.63584518432617,2.699920177459717
246,358.18,1761.45,3.380966963792986,50.451393127441406,53.031307220458984,2.7122714519500732
247,358.23,1768.92,3.3670842738344504,52.11403274536133,52.252960205078125,2.7345752716064453
246,358.18,1761.45,3.380966963792986,54.48258590698242,52.63734436035156,2.7000770568847656
247,358.23,1768.92,3.3670842738344504,50.45292282104492,53.03306198120117,2.7123897075653076
248,359.59,1768.42,3.464625647004169,52.11573028564453,52.254669189453125,2.734736204147339
247,358.23,1768.92,3.3670842738344504,54.48574447631836,52.64028549194336,2.7008719444274902
248,359.59,1768.42,3.464625647004169,50.455745697021484,53.036190032958984,2.7131664752960205
249,361.15,1772.89,3.44357428710876,52.11897659301758,52.257911682128906,2.735325813293457
248,359.59,1768.42,3.464625647004169,54.487422943115234,52.64183807373047,2.7014529705047607
249,361.15,1772.89,3.44357428710876,50.45714569091797,53.037776947021484,2.7136521339416504
250,362.23,1771.35,3.432894371894946,52.12063980102539,52.25954055786133,2.7356462478637695
249,361.15,1772.89,3.44357428710876,54.48666000366211,52.64112091064453,2.701411485671997
250,362.23,1771.35,3.432894371894946,50.456417083740234,53.03694534301758,2.713653564453125
251,363.34,1770.58,3.4189784817289137,52.119842529296875,52.25874328613281,2.735639810562134
250,362.23,1771.35,3.432894371894946,54.4868278503418,52.64126205444336,2.7017593383789062
251,363.34,1770.58,3.4189784817289137,50.45640563964844,53.036922454833984,2.7139198780059814
252,364.31,1769.83,3.375554183369644,52.11992263793945,52.25876998901367,2.7357568740844727
251,363.34,1770.58,3.4189784817289137,54.48579788208008,52.64029312133789,2.7016446590423584
252,364.31,1769.83,3.375554183369644,50.455421447753906,53.03586196899414,2.713776111602783
253,364.94,1759.09,3.4955527283745766,52.11884689331055,52.25767517089844,2.7356388568878174
252,364.31,1769.83,3.375554183369644,54.48500061035156,52.639549255371094,2.701585292816162
253,364.94,1759.09,3.4955527283745766,50.454654693603516,53.03497314453125,2.7137062549591064
254,365.49,1755.14,3.5451229103683772,52.11798858642578,52.25679397583008,2.7355411052703857
253,364.94,1759.09,3.4955527283745766,54.48419189453125,52.63877868652344,2.701528310775757
254,365.49,1755.14,3.5451229103683772,50.45384216308594,53.03408432006836,2.7136051654815674
255,365.26,1753.72,3.5891565021360634,52.11711502075195,52.25588607788086,2.7354283332824707
254,365.49,1755.14,3.5451229103683772,54.48146438598633,52.6362419128418,2.7006802558898926
255,365.26,1753.72,3.5891565021360634,50.45153045654297,53.031463623046875,2.7129623889923096
256,363.66,1747.17,3.535742741529276,52.1143798828125,52.25323486328125,2.7349982261657715
255,365.26,1753.72,3.5891565021360634,54.48027038574219,52.6351432800293,2.700361490249634
256,363.66,1747.17,3.535742741529276,50.450504302978516,53.03025817871094,2.7127363681793213
257,361.27,1745.69,3.480268613186695,52.11317443847656,52.25206756591797,2.73482084274292
256,363.66,1747.17,3.535742741529276,54.47998809814453,52.634849548339844,2.7002439498901367
257,361.27,1745.69,3.480268613186695,50.45029830932617,53.030094146728516,2.712634801864624
258,359.43,1767.13,3.6638970608407817,52.11293029785156,52.2518424987793,2.734809637069702
257,361.27,1745.69,3.480268613186695,54.47914505004883,52.63407516479492,2.699719190597534
258,359.43,1767.13,3.6638970608407817,50.44971466064453,53.02949523925781,2.7121622562408447
259,359.52,1774.68,3.728147530758349,52.112186431884766,52.25112533569336,2.7345499992370605
258,359.43,1767.13,3.6638970608407817,54.480045318603516,52.634925842285156,2.699604034423828
259,359.52,1774.68,3.728147530758349,50.45069122314453,53.030601501464844,2.712056875228882
260,361.06,1770.04,3.7043677065666145,52.11319351196289,52.2521858215332,2.7345564365386963
259,359.52,1774.68,3.728147530758349,54.48646545410156,52.64091110229492,2.7012956142425537
260,361.06,1770.04,3.7043677065666145,50.45636749267578,53.036903381347656,2.713657855987549
261,362.16,1773.01,3.60417370595988,52.11973571777344,52.25871276855469,2.735731840133667
260,361.06,1770.04,3.7043677065666145,54.488182067871094,52.64250564575195,2.701873540878296
261,362.16,1773.01,3.60417370595988,50.457820892333984,53.03852462768555,2.714190721511841
262,363.21,1769.98,3.6070056633781746,52.121463775634766,52.26040267944336,2.736102819442749
261,362.16,1773.01,3.60417370595988,54.48627853393555,52.640724182128906,2.701523780822754
262,363.21,1769.98,3.6070056633781746,50.45606994628906,53.03657913208008,2.71384334564209
263,364.04,1768.77,3.6126129030708682,52.1194953918457,52.2584228515625,2.7358286380767822
262,363.21,1769.98,3.6070056633781746,54.48627853393555,52.64072036743164,2.70176362991333
263,364.04,1768.77,3.6126129030708682,50.45591735839844,53.03643035888672,2.7139639854431152
264,365.06,1775.55,3.786282601753726,52.11940002441406,52.258262634277344,2.7358458042144775
263,364.04,1768.77,3.6126129030708682,54.48491287231445,52.63943862915039,2.7015321254730225
264,365.06,1775.55,3.786282601753726,50.45466613769531,53.03508377075195,2.713726282119751
265,366.71,1780.62,4.03010974261656,52.11800003051758,52.25685501098633,2.7356739044189453
264,365.06,1775.55,3.786282601753726,54.48423385620117,52.638790130615234,2.7014384269714355
265,366.71,1780.62,4.03010974261656,50.454010009765625,53.03431701660156,2.713651180267334
266,366.82,1776.72,4.11,52.11725997924805,52.256107330322266,2.735584259033203
265,366.71,1780.62,4.03010974261656,54.485408782958984,52.639869689941406,2.701951026916504
266,366.82,1776.72,4.11,50.454994201660156,53.03535842895508,2.7142035961151123
267,365.64,1768.18,4.09,52.118438720703125,52.257286071777344,2.735962390899658
266,366.82,1776.72,4.11,54.485862731933594,52.64027404785156,2.702324390411377
267,365.64,1768.18,4.09,50.45533752441406,53.03568649291992,2.714667320251465
268,364.24,1751.51,4.03,52.11888122558594,52.257755279541016,2.7362868785858154
267,365.64,1768.18,4.09,54.485382080078125,52.63987731933594,2.7020065784454346
268,364.24,1751.51,4.03,50.454978942871094,53.03501892089844,2.7145755290985107
269,362.3,1750.42,4.04,52.118370056152344,52.25728225708008,2.736133098602295
268,364.24,1751.51,4.03,54.48400115966797,52.63859939575195,2.701349973678589
269,362.3,1750.42,4.04,50.453922271728516,53.03389358520508,2.7139933109283447
270,360.64,1775.65,4.11,52.11704635620117,52.25602722167969,2.7358012199401855
269,362.3,1750.42,4.04,54.48041915893555,52.635250091552734,2.7000272274017334
270,360.64,1775.65,4.11,50.45098876953125,53.03072738647461,2.7127974033355713
271,360.85,1784.9,4.15,52.11356735229492,52.25263214111328,2.7350800037384033
270,360.64,1775.65,4.11,54.481136322021484,52.63593292236328,2.699934482574463
271,360.85,1784.9,4.15,50.45179748535156,53.031654357910156,2.712740182876587
272,362.67,1784.15,4.15,52.11440658569336,52.25352478027344,2.7351229190826416
271,360.85,1784.9,4.15,54.488285064697266,52.642608642578125,2.7019155025482178
272,362.67,1784.15,4.15,50.45800018310547,53.038536071777344,2.714519739151001
273,364.3,1783.2,4.14,52.121604919433594,52.26063919067383,2.736346960067749
272,362.67,1784.15,4.15,54.49032211303711,52.64449691772461,2.7026119232177734
273,364.3,1783.2,4.14,50.45969772338867,53.0404052734375,2.7151601314544678
274,365.41,1772.28,4.14,52.123626708984375,52.26262283325195,2.7367560863494873
273,364.3,1783.2,4.14,54.489200592041016,52.6434440612793,2.7025654315948486
274,365.41,1772.28,4.14,50.4586067199707,53.039180755615234,2.7150893211364746
275,366.2,1766.23,4.15,52.1224250793457,52.261390686035156,2.7366650104522705
274,365.41,1772.28,4.14,54.48801803588867,52.64231491088867,2.702503204345703
275,366.2,1766.23,4.15,50.45744705200195,53.03794860839844,2.714972734451294
276,367.27,1774.56,4.19,52.121177673339844,52.260108947753906,2.736565351486206
275,366.2,1766.23,4.15,54.4848518371582,52.63935089111328,2.7016708850860596
276,367.27,1774.56,4.19,50.454673767089844,53.03487777709961,2.7142186164855957
277,368.81,1780.38,4.23,52.11796951293945,52.25693893432617,2.736051082611084
276,367.27,1774.56,4.19,54.48297119140625,52.63759994506836,2.7011985778808594
277,368.81,1780.38,4.23,50.45302200317383,53.033023834228516,2.7138121128082275
278,369.56,1781.3,4.27,52.11606216430664,52.25505065917969,2.7357568740844727
277,368.81,1780.38,4.23,54.48442077636719,52.63893127441406,2.7018465995788574
278,369.56,1781.3,4.27,50.454158782958984,53.03425979614258,2.7143914699554443
279,369.14,1779.04,4.29,52.11745071411133,52.25638961791992,2.7361042499542236
278,369.56,1781.3,4.27,54.484920501708984,52.63939666748047,2.7022898197174072
279,369.14,1779.04,4.29,50.45445251464844,53.03453826904297,2.7147908210754395
280,367.89,1762.52,4.28,52.11789321899414,52.256771087646484,2.736314058303833
279,369.14,1779.04,4.29,54.48477554321289,52.639259338378906,2.702354669570923
280,367.89,1762.52,4.28,50.454280853271484,53.034297943115234,2.7148821353912354
281,365.89,1757.31,4.29,52.11770248413086,52.256591796875,2.7363409996032715
280,367.89,1762.52,4.28,54.484554290771484,52.639060974121094,2.702178955078125
281,365.89,1757.31,4.29,50.45415115356445,53.03413772583008,2.7147560119628906
282,364.29,1771.11,4.33,52.11750411987305,52.25642013549805,2.7362747192382812
281,365.89,1757.31,4.29,54.48127746582031,52.636016845703125,2.7008934020996094
282,364.29,1771.11,4.33,50.451480865478516,53.03122329711914,2.713641405105591
283,364.29,1787.42,4.35,52.11431121826172,52.253326416015625,2.7355995178222656
282,364.29,1771.11,4.33,54.481048583984375,52.635807037353516,2.7004733085632324
283,364.29,1787.42,4.35,50.45148849487305,53.03127670288086,2.713303804397583
284,365.76,1798.47,4.37,52.114200592041016,52.25327682495117,2.735466480255127
283,364.29,1787.42,4.35,54.48534393310547,52.63982009887695,2.701561689376831
284,365.76,1798.47,4.37,50.45529556274414,53.035518646240234,2.714277982711792
285,367.68,1802.99,4.39,52.11858367919922,52.25763702392578,2.7361764907836914
284,365.76,1798.47,4.37,54.48900604248047,52.643211364746094,2.7028117179870605
285,367.68,1802.99,4.39,50.45836639404297,53.038997650146484,2.7153472900390625
286,368.52,1796.38,4.39,52.122249603271484,52.261226654052734,2.7368993759155273
285,367.68,1802.99,4.39,54.49055862426758,52.64462661743164,2.7036373615264893
286,368.52,1796.38,4.39,50.459529876708984,53.040306091308594,2.7160515785217285
287,368.79,1784.86,4.4,52.12373733520508,52.262630462646484,2.73732590675354
286,368.52,1796.38,4.39,54.490447998046875,52.64451217651367,2.7039685249328613
287,368.79,1784.86,4.4,50.45927429199219,53.03997802734375,2.716336488723755
288,369.92,1788.09,4.43,52.123558044433594,52.262393951416016,2.7374510765075684
287,368.79,1784.86,4.4,54.48863220214844,52.642826080322266,2.7034859657287598
288,369.92,1788.09,4.43,50.457672119140625,53.0381965637207,2.7159054279327393
289,371.06,1788.4,4.43,52.121700286865234,52.26054763793945,2.7371392250061035
288,369.92,1788.09,4.43,54.486053466796875,52.64043426513672,2.7026238441467285
289,371.06,1788.4,4.43,50.45548629760742,53.03571319580078,2.7151715755462646
290,371.07,1773.35,4.4,52.11908721923828,52.257991790771484,2.7366411685943604
289,371.06,1788.4,4.43,54.48616409301758,52.640533447265625,2.702864170074463
290,371.07,1773.35,4.4,50.455482482910156,53.03567886352539,2.715397596359253
291,370.59,1771.13,4.4,52.11914825439453,52.25803756713867,2.736746311187744
290,371.07,1773.35,4.4,54.485496520996094,52.639892578125,2.7028892040252686
291,370.59,1771.13,4.4,50.454811096191406,53.03492736816406,2.7153854370117188
292,369.31,1766.99,4.43,52.118431091308594,52.25728225708008,2.7367098331451416
291,370.59,1771.13,4.4,54.48194122314453,52.63657760620117,2.7017409801483154
292,369.31,1766.99,4.43,50.4517936706543,53.031620025634766,2.714344024658203
293,367.11,1768.75,4.45,52.114871978759766,52.25379180908203,2.7360358238220215
292,369.31,1766.99,4.43,54.481719970703125,52.63636779785156,2.7015671730041504
293,367.11,1768.75,4.45,50.45164489746094,53.03145980834961,2.7142062187194824
294,365.27,1785.83,4.47,52.114654541015625,52.253604888916016,2.73595929145813
293,367.11,1768.75,4.45,54.4815788269043,52.63626480102539,2.701237678527832
294,365.27,1785.83,4.47,50.45167541503906,53.03144836425781,2.713989496231079
295,365.58,1794.49,4.49,52.114593505859375,52.25360107421875,2.7358529567718506
294,365.27,1785.83,4.47,54.4832763671875,52.637855529785156,2.70137357711792
295,365.58,1794.49,4.49,50.45332717895508,53.033321380615234,2.7141454219818115
296,366.97,1796.6,4.49,52.116416931152344,52.25545120239258,2.736046552658081
295,365.58,1794.49,4.49,54.48814010620117,52.64240264892578,2.7026891708374023
296,366.97,1796.6,4.49,50.457611083984375,53.03816604614258,2.7152798175811768
297,368.51,1801.84,4.49,52.12139129638672,52.2603874206543,2.7368831634521484
296,366.97,1796.6,4.49,54.489742279052734,52.643856048583984,2.7033448219299316
297,368.51,1801.84,4.49,50.45890808105469,53.039710998535156,2.715817451477051
298,369.76,1802.11,4.49,52.12300491333008,52.26194763183594,2.737262725830078
297,368.51,1801.84,4.49,54.48936080932617,52.643463134765625,2.7035133838653564
298,369.76,1802.11,4.49,50.45846176147461,53.03924560546875,2.715916395187378
299,370.28,1793.95,4.51,52.1225700378418,52.261470794677734,2.7373099327087402
298,369.76,1802.11,4.49,54.4894905090332,52.64354705810547,2.703911304473877
299,370.28,1793.95,4.51,50.45841979980469,53.03925704956055,2.7162082195281982
300,371.0,1791.85,4.56,52.12264633178711,52.2614860534668,2.7374801635742188
299,370.28,1793.95,4.51,54.48871994018555,52.642822265625,2.703941583633423
300,371.0,1791.85,4.56,50.4576416015625,53.03845977783203,2.7161765098571777
301,371.96,1786.88,4.59,52.12184143066406,52.26064682006836,2.737452268600464
300,371.0,1791.85,4.56,54.48670959472656,52.64094161987305,2.703334093093872
301,371.96,1786.88,4.59,50.455909729003906,53.036521911621094,2.7156450748443604
302,372.05,1773.99,4.59,52.11979675292969,52.25864028930664,2.7370989322662354
301,371.96,1786.88,4.59,54.48598098754883,52.64026641845703,2.703169107437134
302,372.05,1773.99,4.59,50.45526123046875,53.03572082519531,2.71555233001709
303,371.52,1772.28,4.61,52.1190299987793,52.25789260864258,2.7370057106018066
302,372.05,1773.99,4.59,54.484405517578125,52.6388053894043,2.7027854919433594
303,371.52,1772.28,4.61,50.453857421875,53.03409957885742,2.7152485847473145
304,370.2,1769.45,4.65,52.117408752441406,52.256290435791016,2.7367613315582275
303,371.52,1772.28,4.61,54.481353759765625,52.63596725463867,2.701784133911133
304,370.2,1769.45,4.65,50.45126724243164,53.03120422363281,2.714388132095337
305,368.23,1762.16,4.68,52.11433792114258,52.2532844543457,2.7361865043640137
304,370.2,1769.45,4.65,54.48127365112305,52.635894775390625,2.701646566390991
305,368.23,1762.16,4.68,50.451271057128906,53.03119659423828,2.714294910430908
306,367.01,1773.82,4.71,52.11430358886719,52.25328063964844,2.736149549484253
305,368.23,1762.16,4.68,54.481346130371094,52.63596725463867,2.701416254043579
306,367.01,1773.82,4.71,50.451480865478516,53.03145217895508,2.7141358852386475
307,367.26,1796.99,4.74,52.11445999145508,52.253475189208984,2.736114501953125
306,367.01,1773.82,4.71,54.48050308227539,52.635189056396484,2.7008216381073
307,367.26,1796.99,4.74,50.45095443725586,53.03092575073242,2.7136542797088623
308,368.51,1798.8,4.75,52.11375045776367,52.25285720825195,2.7358973026275635
307,367.26,1796.99,4.74,54.48408126831055,52.638526916503906,2.701751470565796
